날짜,종목코드,외국인순매수,기관순매수,개인순매수
2023-01-13,010140,836071540,3494087070,-4271375800
2023-01-13,010950,2070341900,17161698800,-18937447700
2023-01-13,011070,3276023000,-7774951000,5111043000
2023-01-13,011170,4428847500,-12669329500,8079036000
2023-01-13,011200,20159100550,7830628800,-28110801300
2023-01-13,012330,-344905500,-1005567000,-7308635500
2023-01-13,012450,15617636300,6906872200,-22099536000
2023-01-13,015760,3135913500,3958731350,-6803162550
2023-01-13,017670,-10071005450,-1403734750,11225465800
2023-01-13,018260,4626685500,-787179000,-3839006500
2023-01-13,021240,1790430500,271135800,-2060395300
2023-01-13,024110,6189245800,2627747950,-8816945850
2023-01-13,028260,5925862500,-2087988500,-3267612000
2023-01-13,029780,1422342950,-1099820200,-322431700
2023-01-13,030200,6221267300,-2418636050,-3796399800
2023-01-13,032830,9715275400,-5632314000,-3928914500
2023-01-13,033780,1592302500,204932600,-1796499700
2023-01-13,034730,3433506500,-793638000,-2598508000
2023-01-13,035420,-1017914000,14735984500,-12930283000
2023-01-13,035720,-2507216400,13006434700,-9907368100
2023-01-13,036570,6003749000,9702541000,-15662879000
2023-01-13,042660,1232898800,439296700,-1767547950
2023-01-13,047050,1826610350,7522228350,-9390768200
2023-01-13,047810,21307268000,10714625300,-31668816350
2023-01-13,051900,8229070000,-5785002000,-2020863000
2023-01-13,051910,11629915000,3510242000,-14806562000
2023-01-13,052690,3957232100,-180825700,-4170401000
2023-01-13,055550,2304085450,18555937150,-16812473950
2023-01-13,058470,-623440500,-236219200,852803100
2023-01-13,064350,8600191750,8155630500,-16852891850
2023-01-13,066570,6274538700,2386447100,-8702336900
2023-01-13,068270,1397039000,1386762500,-2989529000
2023-01-13,069960,-349496100,244604200,87430400
2023-01-13,071050,4657391200,3973605400,-8527532300
2023-01-13,078930,711018650,588932150,-1345711300
2023-01-13,086790,14552983300,3234425500,-17491337400
2023-01-13,088350,-1198708165,1331188585,-541720360
2023-01-13,090430,571270000,-4845085000,4305549000
2023-01-13,093370,-761371850,-29984450,793929350
2023-01-13,096770,2967960000,5873967000,-8789653500
2023-01-13,097950,800394500,-5936341500,4843969000
2023-01-13,105560,-654809000,12518858600,-11436098000
2023-01-13,111770,-24347800,-38608000,62524800
2023-01-13,120110,-571159250,-478893500,1044593200
2023-01-13,128940,645596500,-158671500,-398664500
2023-01-13,138040,-2686567550,2425571200,525589050
2023-01-13,139480,4691191900,-770329600,-3958334300
2023-01-13,161390,2186166300,1408213000,-3569400450
2023-01-13,185750,-497822700,64912100,432910600
2023-01-13,207940,2165656000,-1269976000,-1198406000
2023-01-13,214370,853691300,-300201600,-590979400
2023-01-13,241560,2028964300,-564964350,-1453533500
2023-01-13,251270,-2291909800,3417277300,-1131002500
2023-01-13,259960,3229051500,2772770000,-6119076500
2023-01-13,267250,3059753000,1821091100,-4833586900
2023-01-13,267260,-280091400,-1008657800,1328444300
2023-01-13,271560,2541299500,-1455230000,-1086059500
2023-01-13,272210,-649001800,-393673150,1058337450
2023-01-13,316140,10854587200,8425164750,-18626636300
2023-01-13,323410,5862635600,8831422450,-14799668550
2023-01-13,326030,89296800,546842000,-621030300
2023-01-13,329180,4900881500,-3174102500,-2141025000
2023-01-13,347860,210715200,-164840,-199392520
2023-01-13,357780,249217700,-348660100,85213700
2023-01-13,373220,10735963500,-7328446500,-3645556500
2023-01-13,375500,-403078700,957764500,-553586550
2023-01-13,402340,396223700,557464550,-944034100
2023-01-16,000100,-457721700,-2025536900,2482552700
2023-01-16,000150,517519200,-771202100,218246900
2023-01-16,000270,9949735000,-14316141300,4514478000
2023-01-16,000660,5502149700,5036243300,-9664544100
2023-01-16,000720,233323000,-8235295450,8547270750
2023-01-16,000810,1686342500,-338494000,-1340861000
2023-01-16,000990,1077823550,83599450,-1163351450
2023-01-16,001450,-1637873800,-3425327800,5050910800
2023-01-16,001570,563194200,-20750450,-430246850
2023-01-16,002380,-2763739500,3945484500,-1053052000
2023-01-16,002790,133125500,1620358500,-1890668850
2023-01-16,003550,-3396019900,4281670500,-847146700
2023-01-16,003670,-2697760000,19507213000,-16896447000
2023-01-16,004020,-2098516200,6006210600,-2986171800
2023-01-16,004170,2100688500,-640128000,-1495803000
2023-01-16,004990,-1126441050,754187750,366364300
2023-01-16,005380,-1576338500,-19851589000,19573481500
2023-01-16,005387,5508900,112928800,-162970500
2023-01-16,005490,-3037471000,10557026000,-7896668500
2023-01-16,005830,3024832200,-2928379200,-94975600
2023-01-16,005930,65966889800,67758438200,-134499627400
2023-01-16,005935,2747112700,174375400,-2870631400
2023-01-16,006280,567607500,129849500,-749396000
2023-01-16,006400,-7237934000,-3462022000,10534285000
2023-01-16,006800,-1113267500,1597657930,-480116830
2023-01-16,007070,909786500,-372593650,-519574450
2023-01-16,008770,-1473087200,-4869299100,6393886800
2023-01-16,008930,-297060350,29150700,266232950
2023-01-16,009150,13148158000,24496112500,-37358560500
2023-01-16,009830,7048879400,-7606163550,429374050
2023-01-16,010130,555983000,-1365965000,750407000
2023-01-16,010140,-1679469750,38666260,1629209190
2023-01-16,010950,2822111300,4777629700,-7483254600
2023-01-16,011070,9637533500,1023664500,-9525746000
2023-01-16,011170,-1314482500,6457264500,-5162349000
2023-01-16,011200,-221403250,3254350550,-3195304900
2023-01-16,012330,1065552500,-9316056000,-411080000
2023-01-16,012450,23618202200,-3877710500,-19332860900
2023-01-16,015760,-241503550,-2550345650,2740230900
2023-01-16,017670,6629675750,-2864610700,-4149055500
2023-01-16,018260,-792616500,-153823500,946440000
2023-01-16,021240,-2784113100,433795100,2354625200
2023-01-16,024110,956344700,1215159850,-2358591550
2023-01-16,028260,-915475000,1992974000,244603500
2023-01-16,029780,640595950,-194347650,-445820600
2023-01-16,030200,565860950,3489798600,-4163273200
2023-01-16,032830,2915201300,-2732025500,-174104200
2023-01-16,033780,786071900,-1630483200,818063300
2023-01-16,034730,2471075500,609021500,-3058102500
2023-01-16,035420,203893500,19264114000,-19808137500
2023-01-16,035720,4668519200,25676894600,-30042721400
2023-01-16,036570,2951493000,13533324500,-16690113000
2023-01-16,042660,360248150,700259300,-1019141050
2023-01-16,047050,-1648872400,836439600,849974450
2023-01-16,047810,-27322517500,-8239430450,36035808650
2023-01-16,051900,7117594000,1644940000,-8905992000
2023-01-16,051910,-4129810000,-3636732000,7701975000
2023-01-16,052690,-5689046100,-2997987800,8856800700
2023-01-16,055550,75496207850,3817464500,-76226922250
2023-01-16,058470,-609202300,392594300,207479800
2023-01-16,064350,-11685611450,-2828910800,14399765550
2023-01-16,066570,-7562173500,6642621100,942500100
2023-01-16,068270,-3359650500,2727775000,584208500
2023-01-16,069960,240660200,-98541900,-143490600
2023-01-16,071050,2283961400,3326334000,-5397126600
2023-01-16,078930,-1146388050,490751450,436179300
2023-01-16,086790,42591989900,6555376300,-48658065500
2023-01-16,088350,-778646855,5954806600,-5081625195
2023-01-16,090430,1885826500,5368103000,-7231276500
2023-01-16,093370,260354700,863369950,-1132148700
2023-01-16,096770,-10324696500,-2105175000,12482176500
2023-01-16,097950,78157000,1476525500,-1416952500
2023-01-16,105560,28388632300,11700825900,-39682927600
2023-01-16,111770,-126016450,305399200,-175845550
2023-01-16,120110,459770350,707947950,-1185997750
2023-01-16,128940,-301818000,276174500,28326000
2023-01-16,138040,1550780100,1536228650,-2711501700
2023-01-16,139480,3188979000,3678200500,-6754410000
2023-01-16,161390,-1236557700,-1295436300,2513344850
2023-01-16,185750,289527800,53122600,-267765400
2023-01-16,207940,1948710000,-753646000,735517000
2023-01-16,214370,-1102591300,351094200,729189900
2023-01-16,241560,-518455500,1070198950,-553234500
2023-01-16,251270,345809300,2755432500,-3100590900
2023-01-16,259960,6281808000,4675578500,-10882880000
2023-01-16,267250,-3675413100,1541673700,2011740300
2023-01-16,267260,-347841900,-1004236650,1391994250
2023-01-16,271560,3408711000,-2347121000,-1193284500
2023-01-16,272210,-1859338900,1060798000,817665900
2023-01-16,316140,6457811000,16465568500,-21795704700
2023-01-16,323410,22962421200,20561105950,-43508015700
2023-01-16,326030,274512300,442360800,-737035100
2023-01-16,329180,-377479500,-4287156000,4642685500
2023-01-16,347860,-395590930,1065110660,-589917530
2023-01-16,357780,118310400,-73839000,-38879000
2023-01-16,373220,18735918000,-6834835500,-11231339500
2023-01-16,375500,1008125650,-1826546200,791196100
2023-01-16,402340,-2065868950,2021003850,36577800
2023-01-17,000100,-4178896600,-4545489900,8726760500
2023-01-17,000150,2695449800,-1795054600,-1013486500
2023-01-17,000270,27482930300,-8993147300,-18475015500
2023-01-17,000660,11999338700,719008000,-12189404400
2023-01-17,000720,5643033650,-6949618400,1455017950
2023-01-17,000810,887223000,2674881500,-3503386500
2023-01-17,000990,660487600,-1266551250,546028650
2023-01-17,001450,4467118600,4729851550,-9160703350
2023-01-17,001570,-226571850,-10432450,302567850
2023-01-17,002380,-2255769000,2061693000,175611500
2023-01-17,002790,-1034754750,-531870550,1578446500
2023-01-17,003550,471324000,1553331400,-1638514700
2023-01-17,003670,2803136000,11046820500,-13915101000
2023-01-17,004020,-139632050,4328668200,-4193798150
2023-01-17,004170,708525000,1571477000,-2150724000
2023-01-17,004990,903272600,5486300,-902418550
2023-01-17,005380,9403782000,-14219420000,4738067000
2023-01-17,005387,974043100,-700596400,-287840300
2023-01-17,005490,-2987882000,845881500,3114421000
2023-01-17,005830,2669234700,1821375600,-4542336000
2023-01-17,005930,68372849500,-36979464200,-30609766100
2023-01-17,005935,-1059273700,2040601300,-1025914100
2023-01-17,006280,-970871500,-424453000,1336731000
2023-01-17,006400,14820539000,-13561622000,-549442000
2023-01-17,006800,-186002820,268140250,-84860710
2023-01-17,007070,587500250,-1497190050,905941750
2023-01-17,008770,567368600,-7205673400,6570517700
2023-01-17,008930,-946505050,-600880100,1547354800
2023-01-17,009150,987922500,6922089000,-7465265500
2023-01-17,009830,-563582300,-3506006300,3362801600
2023-01-17,010130,1714886000,-3234013000,1445374000
2023-01-17,010140,-282807460,564917090,-294925670
2023-01-17,010950,3336483700,-2989172100,-274989700
2023-01-17,011070,11237349000,3718157000,-15059874500
2023-01-17,011170,1302928500,8098196500,-8943200500
2023-01-17,011200,5528362400,-937569800,-4515627600
2023-01-17,012330,2856317500,-9470028000,-1798647500
2023-01-17,012450,12578428300,-7165293900,-5104126500
2023-01-17,015760,-1234536250,-1776181550,2837155300
2023-01-17,017670,6740413850,-7110747550,298035300
2023-01-17,018260,1164652000,-1587410500,421281500
2023-01-17,021240,2152788900,-874797200,-1283380200
2023-01-17,024110,1099277800,-915738300,-184253450
2023-01-17,028260,14229029500,-1379500000,-11543837500
2023-01-17,029780,-269040950,-529635250,799283200
2023-01-17,030200,1895184800,-2886620850,914687300
2023-01-17,032830,1809064500,-3461620900,1654464700
2023-01-17,033780,2250877000,-5355834600,2932044500
2023-01-17,034730,2103575000,-2021945500,-352402500
2023-01-17,035420,-45998557000,-23657836500,68950507000
2023-01-17,035720,-35190536700,-18309226400,50964488200
2023-01-17,036570,-1859020500,11542500,1836213500
2023-01-17,042660,1396313800,452033050,-1745685950
2023-01-17,047050,-293555350,429405050,-135872300
2023-01-17,047810,-1321136750,1599949150,-817026750
2023-01-17,051900,6991147000,-5725799000,-1261769000
2023-01-17,051910,16076635000,-30874049000,14728725000
2023-01-17,052690,1488867900,-425173200,-1119292900
2023-01-17,055550,16850397150,-5893681300,-10299510200
2023-01-17,058470,1303549300,-1146536000,-157013300
2023-01-17,064350,-787048350,-933467700,1628652350
2023-01-17,066570,198425100,5283493200,-4775124200
2023-01-17,068270,-3316257500,-14578888000,18155332500
2023-01-17,069960,313590900,-435298400,121714000
2023-01-17,071050,3355568300,-1675904700,-1630013300
2023-01-17,078930,613924400,-438382100,-185208300
2023-01-17,086790,20973316700,-8682379800,-11462953400
2023-01-17,088350,-421933845,551224435,-148887110
2023-01-17,090430,1488591000,5531257000,-6972468500
2023-01-17,093370,-245573400,964042550,-714519200
2023-01-17,096770,1115040500,-5782713500,4669270500
2023-01-17,097950,-941964000,-1192584000,2327433500
2023-01-17,105560,10684578200,-10726423800,641665700
2023-01-17,111770,14896500,-264522600,248812500
2023-01-17,120110,-353818750,791468500,-438142550
2023-01-17,128940,-452562500,-6736212000,7066658000
2023-01-17,138040,8429201350,-1883341450,-4291300450
2023-01-17,139480,-450933000,2068309500,-1612433500
2023-01-17,161390,-206748150,641320650,-434273300
2023-01-17,185750,-404449000,-187071300,583240300
2023-01-17,207940,-17812279000,-21593402000,39600398000
2023-01-17,214370,2268198500,344568100,-2738249400
2023-01-17,241560,1173181450,-260388150,-845274300
2023-01-17,251270,-2986386500,3077989700,-97971500
2023-01-17,259960,-1559173500,-3249242500,4697101500
2023-01-17,267250,3768595600,25805400,-3991389300
2023-01-17,267260,2579867450,-815856750,-1901539000
2023-01-17,271560,1159230000,-2166708500,1024827500
2023-01-17,272210,184171800,6347456100,-6296219400
2023-01-17,316140,-8249003650,-2726293000,11289295700
2023-01-17,323410,-1365659050,-4013756350,5466898300
2023-01-17,326030,-402153000,-41649900,422172900
2023-01-17,329180,123465500,4114459000,-3781016500
2023-01-17,347860,1254441380,342521930,-1640672000
2023-01-17,357780,697649400,-974303400,276654000
2023-01-17,373220,3347554500,-68319684000,63829890500
2023-01-17,375500,459452750,387788600,-800540100
2023-01-17,402340,-756813100,433717400,329444750
2023-01-18,000100,-1796745000,-1628691300,3422783900
2023-01-18,000150,1194293100,-1631261000,622561800
2023-01-18,000270,5676937700,-9818277300,4294176700
2023-01-18,000660,5049185000,-13737588300,8866996800
2023-01-18,000720,2772584600,-2936992400,162835300
2023-01-18,000810,-3935396000,1656317000,2242107000
2023-01-18,000990,827979350,-771445300,-124294000
2023-01-18,001450,-3328526300,5429385150,-2166362650
2023-01-18,001570,631699800,72155750,-698275950
2023-01-18,002380,-49552500,218739500,-177845000
2023-01-18,002790,-1098097600,-65213300,1188584100
2023-01-18,003550,323138600,-131526700,-191692600
2023-01-18,003670,-26736858500,561005000,26513043000
2023-01-18,004020,650425750,-298824050,-379942800
2023-01-18,004170,-5436336500,6937965500,-1501629000
2023-01-18,004990,1350210750,381739200,-1685471950
2023-01-18,005380,2926628000,-19043119000,15440579000
2023-01-18,005387,-232013200,-348782500,562574600
2023-01-18,005490,-5015353500,-4342057500,8822359000
2023-01-18,005830,-1277917500,2073816400,-795291400
2023-01-18,005930,15695197200,-53854331000,40709463000
2023-01-18,005935,4181444000,-1026761100,-3560980200
2023-01-18,006280,926556500,260076000,-1199512500
2023-01-18,006400,-2357786000,-4004601000,6266820000
2023-01-18,006800,179103940,-271297210,88718530
2023-01-18,007070,837766400,1059191400,-1892779650
2023-01-18,008770,7223358600,-2511829000,-4819578000
2023-01-18,008930,-739584000,-183325900,921855800
2023-01-18,009150,7272328500,11573733000,-18525654000
2023-01-18,009830,430775300,-1893934600,1556824950
2023-01-18,010130,328514000,-2257628000,1852720000
2023-01-18,010140,-2342629300,1870547600,456281800
2023-01-18,010950,-1194077700,-583638000,1418238400
2023-01-18,011070,1974079000,7785752500,-9966268000
2023-01-18,011170,-4791633000,5656383000,-727874500
2023-01-18,011200,1346878400,-57868200,-449757300
2023-01-18,012330,-7791290000,-15354626000,14513876500
2023-01-18,012450,-1140921300,-3641883500,5963016400
2023-01-18,015760,509015900,-492981850,-16011450
2023-01-18,017670,7944339750,-1396771600,-6521511100
2023-01-18,018260,1318721500,-2328395000,1013978500
2023-01-18,021240,-157108500,-346565200,502678500
2023-01-18,024110,3812369700,-959710450,-2778256900
2023-01-18,028260,267445500,-2442626500,2132132500
2023-01-18,029780,655642700,-239534750,-416107950
2023-01-18,030200,3863638000,1585872300,-5392396650
2023-01-18,032830,5115713200,-3084942600,-2030554600
2023-01-18,033780,3711220100,-3327025100,-401652200
2023-01-18,034730,1322941500,-3061836000,1630838500
2023-01-18,035420,9263479500,482284000,-9365736000
2023-01-18,035720,5220632300,-8289810900,3142597200
2023-01-18,036570,496532500,4833214500,-5297949000
2023-01-18,042660,-598339700,438524100,453994800
2023-01-18,047050,813045150,-254971700,-536332350
2023-01-18,047810,-1566273350,-4879349450,6666714350
2023-01-18,051900,18004126000,-20600729000,2611396000
2023-01-18,051910,-2009540000,-13337198000,15196757000
2023-01-18,052690,1759608900,169495600,-1922433200
