날짜,종목코드,시가총액,상장주식수
2025-04-22,097950,3620531733000,15054186
2025-04-22,105560,32820270478200,393528423
2025-04-22,111770,2027249661000,44311468
2025-04-22,120110,820068911800,27519091
2025-04-22,128940,3068232344500,12810991
2025-04-22,138040,21749316579400,184629173
2025-04-22,139480,2461434817700,27875819
2025-04-22,161390,4849708951350,123875069
2025-04-22,185750,1083518230000,13802780
2025-04-22,207940,76512050000000,71174000
2025-04-22,214370,1367046750000,53715000
2025-04-22,241560,4294351712000,95856065
2025-04-22,251270,3678809885600,85953502
2025-04-22,259960,18158287571000,47911049
2025-04-22,267250,5648005577500,78993085
2025-04-22,267260,10850187635000,36047135
2025-04-22,271560,4744335840000,39536132
2025-04-22,272210,7367856171000,188919389
2025-04-22,316140,12676036922070,742591501
2025-04-22,323410,10088045297550,476976137
2025-04-22,326030,8152409325000,78313250
2025-04-22,329180,32269027666000,88773116
2025-04-22,347860,69176487307,38710961
2025-04-22,357780,1374472612200,7778566
2025-04-22,373220,77688000000000,234000000
2025-04-22,375500,1570961093800,38693623
2025-04-22,402340,10910876175200,133548056
2025-04-22,450080,3647327106400,69738568
2025-04-22,456040,509396965500,8952495
2025-04-23,000100,9320293236800,80209064
2025-04-23,000150,4915840912500,16523835
2025-04-23,000270,35790536880000,397672632
2025-04-23,000660,131768428065000,728002365
2025-04-23,000720,4281629164250,111355765
2025-04-23,000810,17102316157000,47374837
2025-04-23,000990,1815902249200,44398588
2025-04-23,001450,1868460000000,89400000
2025-04-23,001570,633275240400,63967196
2025-04-23,002380,2194958337000,8886471
2025-04-23,002790,1684513416000,79458180
2025-04-23,003550,10193104346400,157300993
2025-04-23,003670,10287115616000,77463220
2025-04-23,004020,3196026550750,133445785
2025-04-23,004170,1441954559500,9645181
2025-04-23,004990,2339475985100,104909237
2025-04-23,005380,39789076290000,209416191
2025-04-23,005387,5292389868000,35759391
2025-04-23,005490,21042567520000,80932952
2025-04-23,005830,6251640000000,70800000
2025-04-23,005930,329723832255400,5919637922
2025-04-23,005935,37412438344400,815974664
2025-04-23,006280,1408227829000,11686538
2025-04-23,006400,13092766512000,68764530
2025-04-23,006800,5868555838320,570316408
2025-04-23,007070,1203110701850,83607415
2025-04-23,008770,1513015064550,39248121
2025-04-23,008930,1935480865000,68391550
2025-04-23,009150,9142508390400,74693696
2025-04-23,009830,4116826237200,171892536
2025-04-23,010130,14616517798000,20703283
2025-04-23,010140,12584000000000,880000000
2025-04-23,010950,5944371417600,112582792
2025-04-23,011070,3443564068500,23667107
2025-04-23,011170,2690573855100,42775419
2025-04-23,011200,16801423188720,881039496
2025-04-23,012330,23434763688000,92995094
2025-04-23,012450,37103065054000,45581161
2025-04-23,015760,16177494740400,641964077
2025-04-23,017670,12371907052800,214790053
2025-04-23,018260,9223433760000,77377800
2025-04-23,021240,5703510357000,72563745
2025-04-23,024110,11785954343820,797425869
2025-04-23,028260,19989241574400,169976544
2025-04-23,029780,4784972198300,115858891
2025-04-23,030200,12525477744500,252021685
2025-04-23,032830,16600000000000,200000000
2025-04-23,033780,13780855911300,122062497
2025-04-23,034730,9512354633600,72502703
2025-04-23,035420,30562498843200,158437008
2025-04-23,035720,17488572560000,443872400
2025-04-23,036570,3054942319600,21544022
2025-04-23,042660,24482430180600,306413394
2025-04-23,047050,9165577254800,175922788
2025-04-23,047810,7836998602800,97475107
2025-04-23,051900,5021250335500,15618197
2025-04-23,051910,15812684832000,70592343
2025-04-23,052690,2411682000000,38220000
2025-04-23,055550,24618476392500,503445325
2025-04-23,058470,2626260351000,15242370
2025-04-23,064350,12169365669500,109142293
2025-04-23,066570,11668089138200,163647814
2025-04-23,068270,35698999451700,223258283
2025-04-23,069960,1274002171900,22628813
2025-04-23,071050,4240747991200,55725992
2025-04-23,078930,3549367439600,92915378
2025-04-23,086790,17291900976000,287240880
2025-04-23,088350,2201723550000,868530000
2025-04-23,090430,6697420905500,58492759
2025-04-23,093370,468169515450,107255330
2025-04-23,096770,14454028063200,151034776
2025-04-23,097950,3635585919000,15054186
2025-04-23,105560,33449915955000,393528423
2025-04-23,111770,2038327528000,44311468
2025-04-23,120110,831076548200,27519091
2025-04-23,128940,3100259822000,12810991
2025-04-23,138040,22100112008100,184629173
2025-04-23,139480,2408470761600,27875819
2025-04-23,161390,4948809006550,123875069
2025-04-23,185750,1089039342000,13802780
2025-04-23,207940,75871484000000,71174000
2025-04-23,214370,1358989500000,53715000
2025-04-23,241560,4342279744500,95856065
2025-04-23,251270,3691702910900,85953502
2025-04-23,259960,17894776801500,47911049
2025-04-23,267250,5766495205000,78993085
2025-04-23,267260,10724022662500,36047135
2025-04-23,271560,4775964745600,39536132
2025-04-23,272210,7330072293200,188919389
2025-04-23,316140,12742870157160,742591501
2025-04-23,323410,10302684559200,476976137
2025-04-23,326030,8215059925000,78313250
2025-04-23,329180,32579733572000,88773116
2025-04-23,347860,65189258324,38710961
2025-04-23,357780,1390807600800,7778566
2025-04-23,373220,81666000000000,234000000
2025-04-23,375500,1578699818400,38693623
2025-04-23,402340,11418358788000,133548056
2025-04-23,450080,3961150662400,69738568
2025-04-23,456040,503130219000,8952495
2025-04-24,000100,9296230517600,80209064
2025-04-24,000150,4816697902500,16523835
2025-04-24,000270,35313329721600,397672632
2025-04-24,000660,129802821679500,728002365
2025-04-24,000720,4454230600000,111355765
2025-04-24,000810,17149690994000,47374837
2025-04-24,000990,1813682319800,44398588
2025-04-24,001450,1868460000000,89400000
2025-04-24,001570,633275240400,63967196
2025-04-24,002380,2190515101500,8886471
2025-04-24,002790,1724242506000,79458180
2025-04-24,003550,10224564545000,157300993
2025-04-24,003670,10085711244000,77463220
2025-04-24,004020,3236060286250,133445785
2025-04-24,004170,1485357874000,9645181
2025-04-24,004990,2339475985100,104909237
2025-04-24,005380,39558718479900,209416191
2025-04-24,005387,5267358294300,35759391
2025-04-24,005490,20799768664000,80932952
2025-04-24,005830,6216240000000,70800000
2025-04-24,005930,329723832255400,5919637922
2025-04-24,005935,37657230743600,815974664
2025-04-24,006280,1418745713200,11686538
2025-04-24,006400,12700808691000,68764530
2025-04-24,006800,5862852674240,570316408
2025-04-24,007070,1195586034500,83607415
2025-04-24,008770,1528714312950,39248121
2025-04-24,008930,1932061287500,68391550
2025-04-24,009150,9112630912000,74693696
2025-04-24,009830,4658287725600,171892536
2025-04-24,010130,14927067043000,20703283
2025-04-24,010140,12839200000000,880000000
2025-04-24,010950,5876821742400,112582792
2025-04-24,011070,3299194715800,23667107
2025-04-24,011170,2686296313200,42775419
2025-04-24,011200,16686888054240,881039496
2025-04-24,012330,23481261235000,92995094
2025-04-24,012450,37558876664000,45581161
2025-04-24,015760,16113298332700,641964077
2025-04-24,017670,12393386058100,214790053
2025-04-24,018260,9618060540000,77377800
2025-04-24,021240,5732535855000,72563745
2025-04-24,024110,11841774154650,797425869
2025-04-24,028260,20074229846400,169976544
2025-04-24,029780,4813936921050,115858891
2025-04-24,030200,12386865817750,252021685
2025-04-24,032830,16580000000000,200000000
2025-04-24,033780,13854093409500,122062497
2025-04-24,034730,9403600579100,72502703
2025-04-24,035420,30340687032000,158437008
2025-04-24,035720,17510766180000,443872400
2025-04-24,036570,3182052049400,21544022
2025-04-24,042660,24788843574600,306413394
2025-04-24,047050,8655401169600,175922788
2025-04-24,047810,8002706284700,97475107
2025-04-24,051900,5029059434000,15618197
2025-04-24,051910,15742092489000,70592343
2025-04-24,052690,2434614000000,38220000
2025-04-24,055550,24542959593750,503445325
2025-04-24,058470,2626260351000,15242370
2025-04-24,064350,11983823771400,109142293
2025-04-24,066570,11504441324200,163647814
2025-04-24,068270,35408763683800,223258283
2025-04-24,069960,1314734035300,22628813
2025-04-24,071050,4307619181600,55725992
2025-04-24,078930,3577242053000,92915378
2025-04-24,086790,17464245504000,287240880
2025-04-24,088350,2219094150000,868530000
2025-04-24,090430,6867049906600,58492759
2025-04-24,093370,467633238800,107255330
2025-04-24,096770,14333200242400,151034776
2025-04-24,097950,3650640105000,15054186
2025-04-24,105560,33292504585800,393528423
2025-04-24,111770,2091501289600,44311468
2025-04-24,120110,829700593650,27519091
2025-04-24,128940,3081043335500,12810991
2025-04-24,138040,21952408669700,184629173
2025-04-24,139480,2494885800500,27875819
2025-04-24,161390,4942615253100,123875069
2025-04-24,185750,1084898508000,13802780
2025-04-24,207940,74448004000000,71174000
2025-04-24,214370,1358989500000,53715000
2025-04-24,241560,4399793383500,95856065
2025-04-24,251270,3747572687200,85953502
2025-04-24,259960,18038509948500,47911049
2025-04-24,267250,5782293822000,78993085
2025-04-24,267260,10561810555000,36047135
2025-04-24,271560,4732475000400,39536132
2025-04-24,272210,7330072293200,188919389
2025-04-24,316140,12772573817200,742591501
2025-04-24,323410,10374230979750,476976137
2025-04-24,326030,8168071975000,78313250
2025-04-24,329180,33378691616000,88773116
2025-04-24,347860,65498946012,38710961
2025-04-24,357780,1361249050000,7778566
2025-04-24,373220,79911000000000,234000000
2025-04-24,375500,1601915992200,38693623
2025-04-24,402340,11177972287200,133548056
2025-04-24,450080,3898385951200,69738568
2025-04-24,456040,495072973500,8952495
2025-04-25,000100,9224042360000,80209064
2025-04-25,000150,5097603097500,16523835
2025-04-25,000270,35074726142400,397672632
2025-04-25,000660,134243636106000,728002365
2025-04-25,000720,4381849352750,111355765
2025-04-25,000810,17078628738500,47374837
2025-04-25,000990,1864740696000,44398588
2025-04-25,001450,1859520000000,89400000
2025-04-25,001570,633275240400,63967196
2025-04-25,002380,2212731279000,8886471
2025-04-25,002790,1736161233000,79458180
2025-04-25,003550,10240294644300,157300993
2025-04-25,003670,9977262736000,77463220
2025-04-25,004020,3209371129250,133445785
2025-04-25,004170,1475712693000,9645181
2025-04-25,004990,2355212370650,104909237
2025-04-25,005380,39537776860800,209416191
2025-04-25,005387,5303117685300,35759391
2025-04-25,005490,21042567520000,80932952
2025-04-25,005830,6187920000000,70800000
2025-04-25,005930,329723832255400,5919637922
2025-04-25,005935,37738828210000,815974664
2025-04-25,006280,1422251674600,11686538
2025-04-25,006400,12728314503000,68764530
2025-04-25,006800,5931290643200,570316408
2025-04-25,007070,1210635369200,83607415
2025-04-25,008770,1534601531100,39248121
2025-04-25,008930,1938900442500,68391550
2025-04-25,009150,9187324608000,74693696
2025-04-25,009830,5122397572800,171892536
2025-04-25,010130,14782144062000,20703283
2025-04-25,010140,12953600000000,880000000
2025-04-25,010950,5899338300800,112582792
2025-04-25,011070,3358362483300,23667107
2025-04-25,011170,2724794190300,42775419
2025-04-25,011200,16581163314720,881039496
2025-04-25,012330,23248773500000,92995094
2025-04-25,012450,37558876664000,45581161
2025-04-25,015760,16209592944250,641964077
2025-04-25,017670,12414865063400,214790053
2025-04-25,018260,9548420520000,77377800
2025-04-25,021240,5761561353000,72563745
2025-04-25,024110,11937465258930,797425869
2025-04-25,028260,19887255648000,169976544
2025-04-25,029780,4779179253750,115858891
2025-04-25,030200,12651488587000,252021685
2025-04-25,032830,16560000000000,200000000
2025-04-25,033780,13780855911300,122062497
2025-04-25,034730,9548605985100,72502703
2025-04-25,035420,30657561048000,158437008
2025-04-25,035720,16844957580000,443872400
2025-04-25,036570,3164816831800,21544022
2025-04-25,042660,27546564120600,306413394
2025-04-25,047050,8681789587800,175922788
2025-04-25,047810,8041696327500,97475107
2025-04-25,051900,4990013941500,15618197
2025-04-25,051910,15847981003500,70592343
2025-04-25,052690,2465190000000,38220000
2025-04-25,055550,25046404918750,503445325
2025-04-25,058470,2926535040000,76211850
2025-04-25,064350,12409478714100,109142293
2025-04-25,066570,11717183482400,163647814
2025-04-25,068270,35341786198900,223258283
2025-04-25,069960,1316996916600,22628813
2025-04-25,071050,4352199975200,55725992
2025-04-25,078930,3563304746300,92915378
2025-04-25,086790,17579141856000,287240880
2025-04-25,088350,2240807400000,868530000
2025-04-25,090430,7007432528200,58492759
2025-04-25,093370,480503878400,107255330
2025-04-25,096770,14423821108000,151034776
2025-04-25,097950,3665694291000,15054186
2025-04-25,105560,34197619958700,393528423
2025-04-25,111770,2091501289600,44311468
2025-04-25,120110,833828457300,27519091
2025-04-25,128940,3074637840000,12810991
2025-04-25,138040,21989334504300,184629173
2025-04-25,139480,2545062274700,27875819
2025-04-25,161390,4992165280700,123875069
2025-04-25,185750,1087659064000,13802780
2025-04-25,207940,73665090000000,71174000
2025-04-25,214370,1337503500000,53715000
2025-04-25,241560,4442928612750,95856065
2025-04-25,251270,3764763387600,85953502
2025-04-25,259960,17870821277000,47911049
2025-04-25,267250,6035071694000,78993085
2025-04-25,267260,10796116932500,36047135
2025-04-25,271560,4728521387200,39536132
2025-04-25,272210,7575667498900,188919389
2025-04-25,316140,12846832967300,742591501
2025-04-25,323410,10445777400300,476976137
2025-04-25,326030,8081927400000,78313250
2025-04-25,329180,35775565748000,88773116
2025-04-25,347860,65924766583,38710961
2025-04-25,357780,1391585457400,7778566
2025-04-25,373220,80379000000000,234000000
2025-04-25,375500,1609654716800,38693623
2025-04-25,402340,11979260623200,133548056
2025-04-25,450080,3905359808000,69738568
2025-04-25,456040,499549221000,8952495
2025-04-28,000100,9063624232000,80209064
2025-04-28,000150,5048031592500,16523835
2025-04-28,000270,35273562458400,397672632
2025-04-28,000660,132496430430000,728002365
2025-04-28,000720,4582289729750,111355765
2025-04-28,000810,17244440668000,47374837
2025-04-28,000990,1735984790800,44398588
2025-04-28,001450,1859520000000,89400000
2025-04-28,001570,633275240400,63967196
2025-04-28,002380,2217174514500,8886471
2025-04-28,002790,1732188324000,79458180
2025-04-28,003550,10287484942200,157300993
2025-04-28,003670,10085711244000,77463220
2025-04-28,004020,3276094021750,133445785
2025-04-28,004170,1498861127400,9645181
2025-04-28,004990,2355212370650,104909237
2025-04-28,005380,39579660099000,209416191
2025-04-28,005387,5303117685300,35759391
2025-04-28,005490,21244899900000,80932952
2025-04-28,005830,6195000000000,70800000
2025-04-28,005930,330315796047600,5919637922
2025-04-28,005935,37820425676400,815974664
2025-04-28,006280,1416408405600,11686538
2025-04-28,006400,12666426426000,68764530
2025-04-28,006800,5942696971360,570316408
2025-04-28,007070,1216487888250,83607415
2025-04-28,008770,1730842136100,39248121
2025-04-28,008930,1891026357500,68391550
2025-04-28,009150,9060345324800,74693696
2025-04-28,009830,5173965333600,171892536
2025-04-28,010130,15982934476000,20703283
2025-04-28,010140,13332000000000,880000000
2025-04-28,010950,5865563463200,112582792
2025-04-28,011070,3351262351200,23667107
2025-04-28,011170,2647798436100,42775419
2025-04-28,011200,16440196995360,881039496
2025-04-28,012330,23341768594000,92995094
2025-04-28,012450,37695620147000,45581161
2025-04-28,015760,16402182167350,641964077
2025-04-28,017670,11577183856700,214790053
2025-04-28,018260,9857931720000,77377800
2025-04-28,021240,5899432468500,72563745
2025-04-28,024110,11905568224170,797425869
2025-04-28,028260,19989241574400,169976544
2025-04-28,029780,4790765142850,115858891
2025-04-28,030200,12878308103500,252021685
2025-04-28,032830,16640000000000,200000000
2025-04-28,033780,13841887159800,122062497
2025-04-28,034730,9526855174200,72502703
2025-04-28,035420,30974435064000,158437008
2025-04-28,035720,16889344820000,443872400
2025-04-28,036570,3246684115400,21544022
2025-04-28,042660,27362716084200,306413394
2025-04-28,047050,8655401169600,175922788
2025-04-28,047810,7963716241900,97475107
2025-04-28,051900,4982204843000,15618197
2025-04-28,051910,15600907803000,70592343
2025-04-28,052690,2522520000000,38220000
2025-04-28,055550,24845026788750,503445325
2025-04-28,058470,2747437192500,76211850
2025-04-28,064350,12223936816000,109142293
2025-04-28,066570,11618994794000,163647814
2025-04-28,068270,35274808714000,223258283
2025-04-28,069960,1353203017400,22628813
2025-04-28,071050,4391208169600,55725992
2025-04-28,078930,3530784364000,92915378
2025-04-28,086790,17808934560000,287240880
2025-04-28,088350,2240807400000,868530000
2025-04-28,090430,7030829631800,58492759
2025-04-28,093370,478358771800,107255330
2025-04-28,096770,14484235018400,151034776
2025-04-28,097950,3560314989000,15054186
2025-04-28,105560,34079561431800,393528423
2025-04-28,111770,2062698835400,44311468
2025-04-28,120110,836580366400,27519091
2025-04-28,128940,3061826849000,12810991
2025-04-28,138040,21223706366700,180014473
2025-04-28,139480,2536699529000,27875819
2025-04-28,161390,5035521554850,123875069
2025-04-28,185750,1084898508000,13802780
2025-04-28,207940,73807438000000,71174000
2025-04-28,214370,1289160000000,53715000
2025-04-28,241560,4414171793250,95856065
2025-04-28,251270,3855014564700,85953502
2025-04-28,259960,18062465473000,47911049
2025-04-28,267250,6114064779000,78993085
2025-04-28,267260,10742046230000,36047135
2025-04-28,271560,4768057519200,39536132
2025-04-28,272210,7991290154700,188919389
2025-04-28,316140,12482963131810,742591501
2025-04-28,323410,10541172627700,476976137
2025-04-28,326030,8168071975000,78313250
2025-04-28,329180,35464859842000,88773116
2025-04-28,347860,64569882948,38710961
2025-04-28,357780,1344136204800,7778566
2025-04-28,373220,80964000000000,234000000
2025-04-28,375500,1673499194750,38693623
2025-04-28,402340,11491292388600,132540858
2025-04-28,450080,3842595096800,69738568
2025-04-28,456040,495072973500,8952495
2025-04-29,000100,9159875108800,80209064
2025-04-29,000150,5221531860000,16523835
2025-04-29,000270,36029140459200,397672632
2025-04-29,000660,131622827592000,728002365
2025-04-29,000720,4582289729750,111355765
2025-04-29,000810,17481314853000,47374837
2025-04-29,000990,1733764861400,44398588
2025-04-29,001450,1913160000000,89400000
2025-04-29,001570,633275240400,63967196
2025-04-29,002380,2208288043500,8886471
2025-04-29,002790,1799727777000,79458180
2025-04-29,003550,10303215041500,157300993
2025-04-29,003670,10077964922000,77463220
2025-04-29,004020,3269421732500,133445785
2025-04-29,004170,1487286910200,9645181
2025-04-29,004990,2365703294350,104909237
2025-04-29,005380,40375441624800,209416191
2025-04-29,005387,5374636467300,35759391
2025-04-29,005490,21244899900000,80932952
2025-04-29,005830,6329520000000,70800000
2025-04-29,005930,330315796047600,5919637922
2025-04-29,005935,38024419342400,815974664
2025-04-29,006280,1443287443000,11686538
2025-04-29,006400,12625167708000,68764530
2025-04-29,006800,6199339354960,570316408
2025-04-29,007070,1221504333150,83607415
2025-04-29,008770,1732804542150,39248121
2025-04-29,008930,1935480865000,68391550
2025-04-29,009150,9097692172800,74693696
2025-04-29,009830,5294290108800,171892536
2025-04-29,010130,16272780438000,20703283
2025-04-29,010140,13173600000000,880000000
2025-04-29,010950,5843046904800,112582792
2025-04-29,011070,3341795508400,23667107
2025-04-29,011170,2652075978000,42775419
2025-04-29,011200,16078970802000,881039496
2025-04-29,012330,23853241611000,92995094
2025-04-29,012450,36875159249000,45581161
2025-04-29,015760,16498476778900,641964077
2025-04-29,017670,11469788830200,214790053
2025-04-29,018260,9927571740000,77377800
2025-04-29,021240,5993765337000,72563745
2025-04-29,024110,12120873208800,797425869
2025-04-29,028260,20210211081600,169976544
2025-04-29,029780,4848694588350,115858891
2025-04-29,030200,13004318946000,252021685
2025-04-29,032830,17020000000000,200000000
2025-04-29,033780,13829680910100,122062497
2025-04-29,034730,9526855174200,72502703
2025-04-29,035420,31132872072000,158437008
2025-04-29,035720,17066893780000,443872400
2025-04-29,036570,3160508027400,21544022
2025-04-29,042660,24053451429000,306413394
2025-04-29,047050,8699381866600,175922788
2025-04-29,047810,8090433881000,97475107
2025-04-29,051900,5325805177000,15618197
2025-04-29,051910,15918573346500,70592343
2025-04-29,052690,2549274000000,38220000
2025-04-29,055550,25373644380000,503445325
2025-04-29,058470,2743626600000,76211850
2025-04-29,064350,11918338395600,109142293
2025-04-29,066570,11749913045200,163647814
2025-04-29,068270,36614358412000,223258283
2025-04-29,069960,1350940136100,22628813
2025-04-29,071050,4480369756800,55725992
2025-04-29,078930,3549367439600,92915378
2025-04-29,086790,18067451352000,287240880
2025-04-29,088350,2275548600000,868530000
2025-04-29,090430,7200458632900,58492759
2025-04-29,093370,479967601750,107255330
2025-04-29,096770,14620166316800,151034776
2025-04-29,097950,3582896268000,15054186
2025-04-29,105560,34551795539400,393528423
2025-04-29,111770,2098148009800,44311468
2025-04-29,120110,843460139150,27519091
2025-04-29,128940,3164314777000,12810991
2025-04-29,138040,21439723734300,180014473
2025-04-29,139480,2528336783300,27875819
2025-04-29,161390,5091265335900,123875069
2025-04-29,185750,1106982956000,13802780
2025-04-29,207940,74946222000000,71174000
2025-04-29,214370,1321389000000,53715000
2025-04-29,241560,4658604759000,95856065
2025-04-29,251270,3867907590000,85953502
2025-04-29,259960,17727088130000,47911049
2025-04-29,267250,6153561321500,78993085
2025-04-29,267260,11336823957500,36047135
2025-04-29,271560,4890619528400,39536132
2025-04-29,272210,7424531987700,188919389
2025-04-29,316140,12846832967300,742591501
2025-04-29,323410,10565021434550,476976137
2025-04-29,326030,8332529800000,78313250
2025-04-29,329180,35819952306000,88773116
2025-04-29,347860,71421723045,38710961
2025-04-29,357780,1367471902800,7778566
2025-04-29,373220,81900000000000,234000000
2025-04-29,375500,1642544296350,38693623
2025-04-29,402340,11557562817600,132540858
2025-04-29,450080,3863516667200,69738568
2025-04-29,456040,501339720000,8952495
2025-04-30,000100,9127791483200,80209064
2025-04-30,000150,5014983922500,16523835
2025-04-30,000270,35949605932800,397672632
2025-04-30,000660,129220419787500,728002365
2025-04-30,000720,4632399824000,111355765
2025-04-30,000810,17741876456500,47374837
2025-04-30,000990,1702685849800,44398588
2025-04-30,001450,1984680000000,89400000
2025-04-30,001570,633275240400,63967196
2025-04-30,002380,2217174514500,8886471
2025-04-30,002790,1823565231000,79458180
2025-04-30,003550,10476246133800,157300993
2025-04-30,003670,9675156178000,77463220
2025-04-30,004020,3269421732500,133445785
2025-04-30,004170,1524903116100,9645181
2025-04-30,004990,2370948756200,104909237
2025-04-30,005380,39914726004600,209416191
2025-04-30,005387,5456883066600,35759391
2025-04-30,005490,21083033996000,80932952
2025-04-30,005830,6456960000000,70800000
2025-04-30,005930,328539904671000,5919637922
2025-04-30,005935,38228413008400,815974664
2025-04-30,006280,1451468019600,11686538
2025-04-30,006400,12102557280000,68764530
2025-04-30,006800,6758249434800,570316408
2025-04-30,007070,1237389742000,83607415
2025-04-30,008770,1724954917950,39248121
2025-04-30,008930,1990194105000,68391550
2025-04-30,009150,8791448019200,74693696
2025-04-30,009830,5139586826400,171892536
2025-04-30,010130,16521219834000,20703283
2025-04-30,010140,12821600000000,880000000
2025-04-30,010950,5854305184000,112582792
2025-04-30,011070,3303928137200,23667107
2025-04-30,011170,2579357765700,42775419
2025-04-30,011200,16087781196960,881039496
2025-04-30,012330,24876187645000,92995094
2025-04-30,012450,36328185317000,45581161
2025-04-30,015760,16466378575050,641964077
2025-04-30,017670,11663099877900,214790053
2025-04-30,018260,9935309520000,77377800
2025-04-30,021240,6363840436500,72563745
2025-04-30,024110,12232512830460,797425869
2025-04-30,028260,20805128985600,169976544
2025-04-30,029780,4860280477450,115858891
2025-04-30,030200,13054723283000,252021685
2025-04-30,032830,17240000000000,200000000
2025-04-30,033780,14000568405900,122062497
2025-04-30,034730,9599357877200,72502703
2025-04-30,035420,31766620104000,158437008
2025-04-30,035720,16978119300000,443872400
2025-04-30,036570,3151890418600,21544022
2025-04-30,042660,24053451429000,306413394
2025-04-30,047050,8681789587800,175922788
2025-04-30,047810,8070938859600,97475107
2025-04-30,051900,5271141487500,15618197
2025-04-30,051910,15247946088000,70592343
2025-04-30,052690,2598960000000,38220000
2025-04-30,055550,25877089705000,503445325
2025-04-30,058470,2751247785000,76211850
2025-04-30,064350,12245765274600,109142293
2025-04-30,066570,11684453919600,163647814
2025-04-30,068270,35968270547400,222989898
2025-04-30,069960,1353203017400,22628813
2025-04-30,071050,4625257336000,55725992
2025-04-30,078930,3595825128600,92915378
2025-04-30,086790,18527036760000,287240880
2025-04-30,088350,2301604500000,868530000
2025-04-30,090430,7276499219600,58492759
2025-04-30,093370,469778345400,107255330
2025-04-30,096770,14257682854400,151034776
2025-04-30,097950,3597950454000,15054186
2025-04-30,105560,35496263754600,393528423
2025-04-30,111770,2098148009800,44311468
2025-04-30,120110,829700593650,27519091
2025-04-30,128940,3446156579000,12810991
2025-04-30,138040,22339796099300,180014473
2025-04-30,139480,2530536602300,27595819
2025-04-30,161390,5128427856600,123875069
2025-04-30,185750,1126306848000,13802780
2025-04-30,207940,74875048000000,71174000
2025-04-30,214370,1281102750000,53715000
2025-04-30,241560,4696947185000,95856065
2025-04-30,251270,3842121539400,85953502
2025-04-30,259960,17801610928500,47918199
2025-04-30,267250,6216755789500,78993085
2025-04-30,267260,11084494012500,36047135
2025-04-30,271560,4870851462400,39536132
2025-04-30,272210,7367856171000,188919389
2025-04-30,316140,13151295482710,742591501
2025-04-30,323410,10636567855100,476976137
2025-04-30,326030,8340361125000,78313250
2025-04-30,329180,35686792632000,88773116
2025-04-30,347860,69718440761,38710961
2025-04-30,357780,1353470484000,7778566
2025-04-30,373220,75933000000000,234000000
2025-04-30,375500,1681237919350,38693623
2025-04-30,402340,11782882276200,132540858
2025-04-30,450080,3870490524000,69738568
2025-04-30,456040,493282474500,8952495
2025-05-02,000100,9103728764000,80209064
2025-05-02,000150,5510698972500,16523835
2025-05-02,000270,35551933300800,397672632
2025-05-02,000660,135408439890000,728002365
2025-05-02,000720,4543315212000,111355765
2025-05-02,000810,17860313549000,47374837
2025-05-02,000990,1704905779200,44398588
2025-05-02,001450,1962330000000,89400000
2025-05-02,001570,633275240400,63967196
2025-05-02,002380,2243833927500,8886471
2025-05-02,002790,1823565231000,79458180
2025-05-02,003550,10491976233100,157300993
2025-05-02,003670,9675156178000,77463220
2025-05-02,004020,3296110889500,133445785
2025-05-02,004170,1526832152300,9645181
2025-05-02,004990,2407666989150,104909237
2025-05-02,005380,39663426575400,209416191
2025-05-02,005387,5439003371100,35759391
2025-05-02,005490,20678369236000,80932952
2025-05-02,005830,6577320000000,70800000
2025-05-02,005930,321436339164600,5919637922
2025-05-02,005935,36963652279200,815974664
2025-05-02,006280,1470166480400,11686538
2025-05-02,006400,11937522408000,68764530
2025-05-02,006800,6826687403760,570316408
2025-05-02,007070,1223176481450,83607415
2025-05-02,008770,1722992511900,39248121
2025-05-02,008930,1955998330000,68391550
2025-05-02,009150,8783978649600,74693696
2025-05-02,009830,5208343840800,171892536
2025-05-02,010130,16210670589000,20703283
2025-05-02,010140,12856800000000,880000000
2025-05-02,010950,5865563463200,112582792
2025-05-02,011070,3280261030200,23667107
2025-05-02,011170,2570802681900,42775419
2025-05-02,011200,16078970802000,881039496
2025-05-02,012330,23853241611000,92995094
2025-05-02,012450,37285389698000,45581161
2025-05-02,015760,16434280371200,641964077
2025-05-02,017670,11534225846100,214790053
2025-05-02,018260,9966260640000,77377800
2025-05-02,021240,6247738444500,72563745
2025-05-02,024110,12136821726180,797425869
2025-05-02,028260,20771133676800,169976544
2025-05-02,029780,4848694588350,115858891
2025-05-02,030200,13483160147500,252021685
2025-05-02,032830,17060000000000,200000000
2025-05-02,033780,14159249652000,122062497
2025-05-02,034730,9548605985100,72502703
2025-05-02,035420,31275465379200,158437008
2025-05-02,035720,16889344820000,443872400
2025-05-02,036570,3141118407600,21544022
2025-05-02,042660,24176016786600,306413394
2025-05-02,047050,8585032054400,175922788
2025-05-02,047810,8314626627100,97475107
2025-05-02,051900,5271141487500,15618197
2025-05-02,051910,14824392030000,70592343
2025-05-02,052690,2522520000000,38220000
2025-05-02,055550,25776400640000,503445325
2025-05-02,058470,2800785487500,76211850
2025-05-02,064350,12169365669500,109142293
2025-05-02,066570,11553535668400,163647814
2025-05-02,068270,36213559435200,222989898
2025-05-02,069960,1344151492200,22628813
2025-05-02,071050,4619684736800,55725992
2025-05-02,078930,3558658977400,92915378
2025-05-02,086790,18412140408000,287240880
2025-05-02,088350,2305947150000,868530000
2025-05-02,090430,7346690530400,58492759
2025-05-02,093370,469778345400,107255330
2025-05-02,096770,14106648078400,151034776
