Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
70100003,한투글로벌신성장1호(A-e),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4365714.0,047240,한국투자신탁운용
70100001,한투글로벌신성장2호(A),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,19841403.0,047240,한국투자신탁운용
70100004,한투글로벌신성장2호(A-e),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,25606482.0,047240,한국투자신탁운용
00532219,온타이드 9WR,KOSPI,신주인수권증권,보통주,2020-01-09,2024-11-25,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4805514.0,005320,온타이드
138580,비즈니스온,KOSDAQ,주권,보통주,2017-11-30,2024-11-22,타법인의 완전자회사로 편입,,,출판·매체복제,500.0,22463248.0,,
73400001,코레이트하이일드공모주만기형증권1호A,KOSPI,수익증권,보통주,2023-11-03,2024-11-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,15353934.0,044430,코레이트자산운용
73400002,코레이트하이일드공모주만기형증권1호A-e,KOSPI,수익증권,보통주,2023-11-03,2024-11-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1362994.0,044430,코레이트자산운용
438220,대신밸런스제13호스팩,KOSDAQ,주권,보통주,2022-11-28,2024-11-20,피흡수합병(스팩소멸합병),,,금융,100.0,5640000.0,,
421800,교보12호스팩,KOSDAQ,주권,보통주,2022-06-24,2024-11-19,피흡수합병(스팩소멸합병),,,금융,100.0,5980000.0,,
71901B9B,KB와이즈스타부동산3A,KOSPI,수익증권,보통주,2020-02-14,2024-11-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,40893730.0,047210,케이비자산운용
71902B9B,KB와이즈스타부동산3C-F,KOSPI,수익증권,보통주,2020-02-14,2024-11-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,38006270.0,047210,케이비자산운용
062860,티엘아이,KOSDAQ,주권,보통주,2006-07-25,2024-11-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-11-05,2024-11-13,전기·전자,500.0,9872720.0,,
287410,제이시스메디칼,KOSDAQ,주권,보통주,2018-05-08,2024-11-07,타법인의 완전자회사로 편입,,,의료·정밀기기,100.0,75692193.0,,
263540,어스앤에어로스페이스,KOSDAQ,주권,보통주,2017-09-15,2024-11-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-10-28,2024-11-05,운송장비·부품,500.0,14294091.0,,
74100001,흥국플러스공모주하이일드증권 A,KOSPI,수익증권,보통주,2023-09-01,2024-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1951185.0,071870,흥국자산운용
74100002,흥국플러스공모주하이일드증권 A-e,KOSPI,수익증권,보통주,2023-09-01,2024-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,3498461.0,071870,흥국자산운용
04963229,재영솔루텍 11WR,KOSDAQ,신주인수권증권,보통주,2019-12-17,2024-10-30,신주인수권 행사기간 만료,,,,0.0,17949708.0,049630,재영솔루텍
164060,이루다,KOSDAQ,주권,보통주,2020-08-06,2024-10-22,피흡수합병,,,의료·정밀기기,500.0,21200934.0,,
282690,동아타이어,KOSPI,주권,보통주,2017-11-29,2024-10-08,해산 사유 발생,,,화학,500.0,13733015.0,,
286000,씨엔티드림,KONEX,주권,보통주,2020-12-11,2024-10-07,외부감사인의 감사의견 의견거절,2024-09-24,2024-10-04,-,500.0,6255385.0,,
053590,한국테크놀로지,KOSDAQ,주권,보통주,2001-08-23,2024-10-07,해산사유 발생(파산선고),2024-09-24,2024-10-04,전기·전자,500.0,157140147.0,,
436610,한국제11호스팩,KOSDAQ,주권,보통주,2022-10-20,2024-09-27,피흡수합병(스팩소멸합병),,,금융,100.0,6020000.0,,
01957229,플루토스 9WR,KOSDAQ,신주인수권증권,보통주,2019-11-11,2024-09-25,신주인수권 행사기간 만료,,,,0.0,17316060.0,019570,플루토스
119860,커넥트웨이브,KOSDAQ,주권,보통주,2011-01-24,2024-09-24,타법인의 완전자회사로 편입,,,출판·매체복제,500.0,39890827.0,,
089530,에이티세미콘,KOSDAQ,주권,보통주,2011-11-11,2024-09-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2024-08-28,2024-09-05,일반서비스,500.0,96494927.0,,
430230,하나금융24호스팩,KOSDAQ,주권,보통주,2022-09-29,2024-09-03,피흡수합병(스팩소멸합병),,,금융,100.0,8004000.0,,
258250,셀젠텍,KONEX,주권,보통주,2016-12-13,2024-08-30,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.16 限),2024-08-21,2024-08-29,-,500.0,4989375.0,,
74202B98,하나대체일본부동산1호 A,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,679886.0,138960,하나대체투자자산운용
74204B98,하나대체일본부동산1호 C-I,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,43254529.0,138960,하나대체투자자산운용
74203B98,하나대체일본부동산1호 C-W,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2220000.0,138960,하나대체투자자산운용
74201B98,하나대체일본부동산1호 P,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5345585.0,138960,하나대체투자자산운용
73300001,다올공모주하이일드만기형증권1 A,KOSPI,수익증권,보통주,2023-09-01,2024-08-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,29737268.0,047220,다올자산운용
73300002,다올공모주하이일드만기형증권1 Ae,KOSPI,수익증권,보통주,2023-09-01,2024-08-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10693424.0,047220,다올자산운용
299670,에스엠비나,KONEX,주권,보통주,2018-06-25,2024-08-16,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.1 限),2024-08-06,2024-08-14,-,100.0,5450000.0,,
065560,녹원씨엔아이,KOSDAQ,주권,보통주,2003-07-01,2024-07-29,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-07-18,2024-07-26,출판·매체복제,500.0,16440776.0,,
400840,하이제7호스팩,KOSDAQ,주권,보통주,2021-12-20,2024-07-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-07-17,2024-07-25,금융,100.0,5120000.0,,
136510,스마트솔루션즈,KOSDAQ,주권,보통주,2011-11-18,2024-07-25,감사의견 거절,2024-07-16,2024-07-24,기계·장비,500.0,58202018.0,,
181340,이즈미디어,KOSDAQ,주권,보통주,2017-07-26,2024-07-10,감사범위 제한,2024-07-01,2024-07-09,의료·정밀기기,500.0,20058966.0,,
003410,쌍용C&E,KOSPI,주권,보통주,1975-05-03,2024-07-09,지주회사(최대주주등)의 완전자회사화 등,,,비금속,100.0,443786866.0,,
388800,유진스팩7호,KOSDAQ,주권,보통주,2021-09-13,2024-07-02,상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-06-21,2024-07-01,금융,100.0,5010000.0,,
058530,파나케이아,KOSDAQ,주권,보통주,2002-02-05,2024-06-25,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,,,기계·장비,500.0,20078428.0,,
006580,대양제지,KOSDAQ,주권,보통주,1993-12-29,2024-06-21,상장폐지 신청('24.05.17),2024-06-12,2024-06-20,종이·목재,500.0,26850000.0,,
163430,디피코,KONEX,주권,보통주,2018-05-16,2024-06-18,'22사업연도 감사의견 의견거절 및 '23사업연도 사업보고서 미제출,2024-06-07,2024-06-17,-,500.0,9829553.0,,
161570,THE MIDONG,KOSDAQ,주권,보통주,2013-11-13,2024-06-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-06-05,2024-06-14,정보기기,500.0,21096354.0,,
386580,한화플러스제2호스팩,KOSDAQ,주권,보통주,2021-08-05,2024-06-17,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-06-05,2024-06-14,금융,100.0,4160000.0,,
405640,신한제9호스팩,KOSDAQ,주권,보통주,2022-04-27,2024-06-11,피흡수합병(스팩소멸합병),,,금융,100.0,4535000.0,,
148140,비디아이,KOSDAQ,주권,보통주,2017-11-09,2024-06-07,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-05-28,2024-06-05,기계·장비,500.0,19636839.0,,
70101B99,한국투자도쿄한조몬오피스,KOSPI,수익증권,보통주,2019-09-02,2024-06-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,61469664.0,440740,한투리얼에셋운용
391060,엔에이치스팩20호,KOSDAQ,주권,보통주,2021-10-05,2024-05-14,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2024-05-02,2024-05-13,금융,500.0,5100000.0,,
030790,비케이탑스,KOSPI,주권,보통주,2010-11-02,2024-05-13,감사의견 의견거절 2년 계속,2024-04-30,2024-05-10,일반서비스,500.0,21248145.0,,
0110821B,형지I&C 6WR,KOSDAQ,신주인수권증권,보통주,2021-06-21,2024-05-08,신주인수권 행사기간 만료,,,,0.0,8112333.0,011080,형지I&C
058220,아리온,KOSDAQ,주권,보통주,2005-08-05,2024-05-03,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),,,통신장비,500.0,38974244.0,,
436530,케이비제22호스팩,KOSDAQ,주권,보통주,2022-09-22,2024-05-03,피흡수합병(스팩소멸합병),,,금융,100.0,5220000.0,,
2456221D,이원다이애그노믹스 10WR,KOSDAQ,신주인수권증권,보통주,2023-05-25,2024-05-02,기조추권의 관리종목 지정,2024-04-22,2024-04-30,,0.0,9147782.0,245620,EDGC
393360,신한제8호스팩,KOSDAQ,주권,보통주,2021-09-27,2024-04-30,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-04-19,2024-04-29,금융,100.0,7350000.0,,
001725,신영증권우,KOSPI,주권,구형우선주,1988-08-16,2024-04-26,존속기간 만료,,,증권,5000.0,7005468.0,001720,신영증권
322190,베른,KONEX,주권,보통주,2020-12-29,2024-04-25,감사의견 의견거절(감사범위제한),2024-04-16,2024-04-24,-,100.0,8925197.0,,
419270,신영스팩7호,KOSDAQ,주권,보통주,2022-04-28,2024-04-25,피흡수합병(스팩소멸합병),,,금융,100.0,4305000.0,,
0051121C,한창 66WR,KOSPI,신주인수권증권,보통주,2023-12-01,2024-04-15,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),2024-04-03,2024-04-12,,0.0,4456407.0,005110,한창
248020,젬,KONEX,주권,보통주,2021-10-22,2024-04-05,외부감사인의 감사의견 의견거절,2024-03-27,2024-04-04,-,500.0,4771050.0,,
3232321D,엠에프엠코리아 7WR,KOSDAQ,신주인수권증권,보통주,2023-07-17,2024-04-03,기초주권의 관리종목 지정,2024-03-25,2024-04-02,,0.0,424880.0,,
224020,에스케이씨에스,KONEX,주권,보통주,2016-07-25,2024-03-29,피흡수합병,,,-,500.0,5570977.0,,
397880,교보11호스팩,KOSDAQ,주권,보통주,2021-12-20,2024-03-25,피흡수합병(스팩소멸합병),,,금융,100.0,4440000.0,,
74401769,맵스미국9-2호,KOSPI,수익증권,보통주,2016-12-21,2024-03-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,294118213.0,036320,미래에셋자산운용
150440,피노텍,KONEX,주권,보통주,2014-12-05,2024-03-21,외부감사인의 감사의견 의견거절,2024-03-12,2024-03-20,-,500.0,9565412.0,,
115960,연우,KOSDAQ,주권,보통주,2015-11-02,2024-03-06,타법인의 완전자회사로 편입,,,화학,500.0,12398000.0,,
001880,DL건설,KOSPI,주권,보통주,1977-12-22,2024-03-04,지주회사(최대주주등)의 완전자회사화 등,,,건설,5000.0,22053284.0,,
183410,골프존데카,KONEX,주권,보통주,2013-11-12,2024-02-22,타법인의 완전자회사로 편입,,,-,500.0,4111161.0,,
372290,하나머스트7호스팩,KOSDAQ,주권,보통주,2021-03-05,2024-02-19,피흡수합병(스팩소멸합병),,,금융,100.0,4304000.0,,
426550,IBKS제19호스팩,KOSDAQ,주권,보통주,2022-08-26,2024-02-15,피흡수합병(스팩소멸합병),,,금융,100.0,5080000.0,,
114120,크루셜텍,KOSDAQ,주권,보통주,2010-07-21,2024-02-15,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-02-02,2024-02-14,IT부품,1000.0,2296131.0,,
427950,하나금융23호스팩,KOSDAQ,주권,보통주,2022-09-15,2024-02-01,피흡수합병(스팩소멸합병),,,금융,100.0,4830000.0,,
068400,SK렌터카,KOSPI,주권,보통주,2012-07-27,2024-01-31,지주회사(최대주주등)의 완전자회사화 등,,,일반서비스,500.0,46323542.0,,
377400,하이제6호스팩,KOSDAQ,주권,보통주,2021-05-10,2024-01-25,피흡수합병(스팩소멸합병),,,금융,100.0,5407500.0,,
380320,삼성머스트스팩5호,KOSDAQ,주권,보통주,2021-06-17,2024-01-23,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-01-12,2024-01-22,금융,100.0,4810000.0,,
091990,셀트리온헬스케어,KOSDAQ,주권,보통주,2017-07-28,2024-01-12,피흡수합병,,,유통,1000.0,164464724.0,,
404950,DB금융스팩10호,KOSDAQ,주권,보통주,2022-01-20,2024-01-04,피흡수합병(스팩소멸합병),,,금융,100.0,5840000.0,,
73501BA2,GB중소성장기업A,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6028090.0,086070,골든브릿지자산운용
73502BA2,GB중소성장기업C,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,550942.0,086070,골든브릿지자산운용
73503BA2,GB중소성장기업I,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6000000.0,086070,골든브릿지자산운용
72501BA2,신한소재부품장비A1,KOSPI,수익증권,보통주,2020-04-29,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,13524136.0,047190,신한자산운용
72502BA2,신한소재부품장비C1,KOSPI,수익증권,보통주,2020-04-29,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5592200.0,047190,신한자산운용
70101BA2,한투소재부품장비A,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,22440318.0,047240,한국투자신탁운용
70102BA2,한투소재부품장비C,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,876917.0,047240,한국투자신탁운용
141020,디에스앤엘,KOSDAQ,주권,보통주,2013-01-29,2024-01-03,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2023-12-20,2024-01-02,유통,500.0,11700533.0,,
380440,엔에이치스팩19호,KOSPI,주권,보통주,2021-05-21,2024-01-02,SPAC 상장예비심사청구서 미제출 등,2023-12-19,2023-12-28,기타금융,500.0,10258000.0,,
4323201G,KB스타리츠 3R,KOSPI,신주인수권증서,보통주,2026-03-31,2026-04-07,,,,,0.0,49343017.0,,
0117901G,SKC 10R,KOSPI,신주인수권증서,보통주,2026-04-27,2026-05-06,,,,,0.0,11598997.0,,
0123401G,뉴인텍 21R,KOSDAQ,신주인수권증서,보통주,2026-06-05,2026-06-12,,,,,0.0,7392952.0,,
0101701G,대한광통신 26R,KOSDAQ,신주인수권증서,보통주,2026-02-04,2026-02-11,,,,,0.0,23465365.0,,
3001201G,라온피플 19R,KOSDAQ,신주인수권증서,보통주,2026-01-28,2026-02-04,,,,,0.0,14493812.0,,
1995501G,레이저옵텍 15R,KOSDAQ,신주인수권증서,보통주,2026-03-24,2026-03-31,,,,,0.0,2576215.0,,
3281301G,루닛 57R,KOSDAQ,신주인수권증서,보통주,2026-04-07,2026-04-14,,,,,0.0,7862808.0,,
0828001G,비보존제약 47R,KOSDAQ,신주인수권증서,보통주,2026-02-03,2026-02-10,,,,,0.0,10603351.0,,
3686001G,아이씨에이치 5R,KOSDAQ,신주인수권증서,보통주,2026-01-15,2026-01-22,,,,,0.0,7996154.0,,
3272601G,알에프머트리얼즈 14R,KOSDAQ,신주인수권증서,보통주,2026-06-02,2026-06-10,,,,,0.0,491204.0,,
0959101G,에스에너지 14R,KOSDAQ,신주인수권증서,보통주,2026-02-11,2026-02-23,,,,,0.0,13992832.0,,
3556901G,에이텀 6R,KOSDAQ,신주인수권증서,보통주,2026-04-07,2026-04-14,,,,,0.0,3995799.0,,
4623501G,이노스페이스 40R,KOSDAQ,신주인수권증서,보통주,2026-05-18,2026-05-26,,,,,0.0,6962553.0,,
4248701G,이뮨온시아 25R,KOSDAQ,신주인수권증서,보통주,2026-04-24,2026-05-04,,,,,0.0,16810570.0,,
