날짜,종목코드,종목명,종가,거래량,시가총액,PER,PBR,상장폐지일,사유
2023-02-02,093230,이아이디,907,418058,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-03,093230,이아이디,903,363901,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-06,093230,이아이디,911,911428,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-07,093230,이아이디,913,335784,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-08,093230,이아이디,929,516166,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-09,093230,이아이디,918,274920,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-10,093230,이아이디,898,566502,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-13,093230,이아이디,889,323798,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-14,093230,이아이디,894,234519,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-15,093230,이아이디,876,389104,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-16,093230,이아이디,877,235631,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-17,093230,이아이디,878,214804,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-20,093230,이아이디,879,255479,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-21,093230,이아이디,875,251321,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-22,093230,이아이디,852,434689,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-23,093230,이아이디,850,285836,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-24,093230,이아이디,840,319120,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-27,093230,이아이디,821,237659,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-02-28,093230,이아이디,925,12331643,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-02,093230,이아이디,900,2999817,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-03,093230,이아이디,888,869741,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-06,093230,이아이디,900,553951,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-07,093230,이아이디,900,548216,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-08,093230,이아이디,884,414267,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-09,093230,이아이디,1018,13303080,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-10,093230,이아이디,1150,14281165,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-13,093230,이아이디,1175,10581971,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-14,093230,이아이디,1117,3377478,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-15,093230,이아이디,1064,2813712,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-16,093230,이아이디,1130,3319956,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-17,093230,이아이디,1175,1663005,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-20,093230,이아이디,1101,18438587,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-21,093230,이아이디,1105,6526439,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-22,093230,이아이디,1300,15784009,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-23,093230,이아이디,1106,13960849,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-24,093230,이아이디,1155,8689820,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-27,093230,이아이디,1405,32223830,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-28,093230,이아이디,1420,13881545,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-29,093230,이아이디,1594,28780538,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-30,093230,이아이디,1933,59993167,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-03-31,093230,이아이디,1834,15051629,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-03,093230,이아이디,1924,20622911,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-04,093230,이아이디,1751,13912565,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-05,093230,이아이디,1754,10805553,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-06,093230,이아이디,1749,6248960,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-07,093230,이아이디,1722,4892715,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-10,093230,이아이디,2185,57948876,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-11,093230,이아이디,2160,50246597,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-12,093230,이아이디,2550,77265257,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-13,093230,이아이디,2200,63729204,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-14,093230,이아이디,2145,34017050,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-17,093230,이아이디,2295,59655031,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-18,093230,이아이디,2445,137703420,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-19,093230,이아이디,3175,128539805,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-20,093230,이아이디,3410,162121547,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-21,093230,이아이디,2995,73010620,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-24,093230,이아이디,2780,32762009,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-25,093230,이아이디,3085,85151410,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-26,093230,이아이디,2920,45471747,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-27,093230,이아이디,3035,96435872,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-04-28,093230,이아이디,2740,26719001,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-02,093230,이아이디,2400,51512902,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-03,093230,이아이디,2225,36753634,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-04,093230,이아이디,2105,28648378,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-08,093230,이아이디,2020,33040821,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-09,093230,이아이디,1830,27370377,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-10,093230,이아이디,1650,57072619,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-11,093230,이아이디,1155,31631463,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-12,093230,이아이디,1392,128694155,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-15,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-16,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-17,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-18,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-19,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-22,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-23,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-24,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-25,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-26,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-30,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-05-31,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-01,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-02,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-05,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-07,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-08,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-09,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-12,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-13,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-14,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-15,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-16,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-19,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-20,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-21,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-22,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-23,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-26,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-27,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-28,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-29,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-06-30,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-03,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-04,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-05,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-06,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-07,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-10,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-11,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-12,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-13,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-14,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-17,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-18,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-19,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-20,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-21,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-24,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-25,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-26,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-27,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-28,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-07-31,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-01,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-02,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-03,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-04,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-07,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-08,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-09,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-10,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-11,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-14,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-16,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-17,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-18,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-21,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-22,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-23,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-24,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2023-08-25,093230,이아이디,1392,0,,,,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
